Date;Advanced Micro Devices (EUR);Airbus (EUR);Alphabet A (EUR);Amazon (EUR);BASF (EUR);Bayer (EUR);BP (EUR);BMW (EUR);Brenntag (EUR);Cisco (EUR);Commerzbank (EUR);Deutsche Bank (EUR);Deutsche Telekom (EUR);Dow (EUR);Einhell Ger  Vz I (EUR);E.ON (EUR);Equinor (EUR);Evonik Industries (EUR);Exxon Mobil (EUR);Henkel (EUR);Honeywell (EUR);IBM (EUR);ING (EUR);Infineon (EUR);Intel (EUR);Linde (EUR);Mercedes-Benz (EUR);Merck KGaA (EUR);Meta (EUR);Microsoft (EUR);Novartis (EUR);NVIDIA (EUR);Palantir (EUR);Pfizer (EUR);Porsche (Vz) (EUR);Qiagen (EUR);Rheinmetall (EUR);RWE (EUR);SAP (EUR);Shell (EUR);Siemens (EUR);Tesla (EUR);Total Energy (EUR);Volkswagen (EUR);Wacker Chemie (EUR)
19.02.2024 00:00:00;163,28;144,24;131,6;156,30;45815;27,95;5556;103,34;80,92;44,77;10665;11996;22405;51,24;;11865;23,95;17195;96,70;63,56;183,84;173,65;12416;33,12;41195;399,00;67,98;154,95;442,00;377,70;;68,09;22,46;25,80;79,86;40536;409,00;31,21;164,12;29,56;169,02;184,34;6,30;136,45;101,85
20.02.2024 00:00:00;153,12;145,52;130,32;154,22;46,09;28,65;5465;101,98;81,62;44,73;10,63;11984;22,27;50,92;;12,00;23,22;17395;95,00;64,40;183,70;169,70;12642;32,89;41205;402,25;67,15;152,55;436,00;372,00;;64,25;21,64;25,45;78,66;40,4074;401,80;31,13;163,24;29325;168,64;179,10;6,39;134,10;99,22
21.02.2024 00:00:00;151,86;146,18;131,7;155,90;46,20;28945;5475;104,50;81,36;44785;10,59;11,98;22,20;51,50;;12,05;23595;17475;96,62;64,10;184,20;165,95;12,64;33,04;40,15;406,60;69,52;153,05;432,75;371,50;;62,34;21,02;25,55;80,68;40,7931;396,80;31,32;162,34;29,70;169,30;179,94;6,46;135,50;99,06
22.02.2024 00:00:00;168;147,2;133,14;161,24;46,70;28935;5478;104,84;83,04;44995;10,72;12,21;22465;51,64;;11865;23645;17345;96,76;63,82;185,32;170,25;12716;33,70;39715;412,85;71,30;157,45;449,50;380,40;;72,53;21,76;25,45;81,40;41,5697;402,30;31,11;167,56;29,55;172,06;182,30;6,33;139,95;98,22
23.02.2024 00:00:00;163,12;148,04;133,1;161,62;46,50;28805;5438;106,76;84,10;45,36;10705;12378;22,11;52,16;;11795;23,42;17415;96,06;63,42;186,46;172,15;12,68;33155;39,80;413,65;71,60;158,25;448,25;379,30;;72,90;21,26;25,75;82,58;41,6006;411,00;31,04;170,00;29,43;174,96;177,42;6,44;141,25;98,10
26.02.2024 00:00:00;162,08;146,9;126,8;161,04;46,53;28,58;5428;107,58;83,22;44,66;10,71;12232;22,03;51,74;;11,72;22,87;17,08;96,39;63,08;183,30;169,80;12592;33,24;39625;410,85;71,30;156,00;444,75;375,70;;72,96;21,71;25,00;82,28;41,4669;424,50;30,43;172,70;29315;174,58;183,70;6,71;140,95;96,76
27.02.2024 00:00:00;164,26;148,7;128,16;160,08;47,45;29,16;5469;108,16;83,66;44,55;10,89;12368;22,16;51,78;;11705;23025;17265;95,84;63,02;182,64;170,55;12664;34,44;39395;410,45;72,10;157,10;449,20;376,00;;72,66;22,60;24,80;84,18;40,9783;416,50;31,15;174,22;29,25;176,50;184,16;6,45;144,00;99,64
28.02.2024 00:00:00;162,76;153,8;125,78;159,66;47075;28,58;5415;108,96;83,60;44,31;10,85;12,35;22,03;50,74;;11,72;23095;17,13;96,42;62,32;182,62;170,65;12676;33175;38745;415,70;73,23;159,25;446,25;376,10;;71,70;22,49;24,90;85,18;40,8343;420,90;30,88;172,10;28925;179,30;186,46;6,69;145,25;100,30
29.02.2024 00:00:00;178,3;153,2;128,02;163,54;47,04;28,20;5411;109,26;84,62;44,64;10735;12422;22,09;51,66;;11,83;22895;17155;96,55;62,42;181,62;171,35;12,69;33,35;39895;416,50;74,00;157,30;452,90;382,35;;73,38;23,18;24,60;87,22;40716;426,40;31,15;173,78;29085;182,96;186,74;6,51;145,50;100,85
01.03.2024 00:00:00;186,84;153;126,52;164,50;47805;28,50;5,49;109,74;86,34;44655;10835;12,51;22095;51,70;;11885;23215;17,28;97,69;63,26;183,20;173,55;12,75;34,10;40,41;414,15;74,26;157,40;463,70;383,35;;75,89;22,99;24,45;86,50;40,9937;430,00;30,77;173,36;29305;180,92;186,84;6,29;140,50;104,40
04.03.2024 00:00:00;188,82;155,5;122,76;163,56;47,07;28,11;5502;109,90;85,08;45,30;10,72;12,53;22005;52,60;;11,74;22955;17305;96,01;62,64;183,52;177,75;13004;33575;42,04;420,10;73,83;157,25;458,75;382,30;;78,54;22,14;23,90;83,36;41,6571;425,30;30,85;176,00;28985;179,06;173,40;6,46;142,80;102,95
05.03.2024 00:00:00;188,88;156,9;122,22;160,40;47145;26,11;5491;109,26;84,48;45,00;10845;12574;22205;52,60;;11,90;23345;17275;96,99;62,54;182,16;176,85;13,11;33,10;39,74;424,80;73,58;158,15;452,20;370,80;;79,22;21,97;24,05;83,54;41,8011;437,00;31,60;172,70;28,86;177,98;166,56;6,37;138,70;101,05
06.03.2024 00:00:00;193,36;158,5;120,52;159,32;48,60;26,60;5569;107,50;85,24;45045;10,70;12566;22275;52,36;;11,93;23765;17,14;97,90;63,70;185,26;180,20;13162;33,77;40,83;425,10;72,68;157,50;455,20;369,05;;81,35;23,94;25,00;83,62;41,6109;433,20;31,96;175,12;29235;179,68;161,90;6,42;135,70;103,15
07.03.2024 00:00:00;193,2;158,38;122,8;161,56;49,10;26,20;5579;107,40;80,68;44,71;10985;12,69;22,12;52,00;;12,04;23795;17105;97,93;64,82;185,24;179,90;13368;34,75;42,19;425,30;72,45;156,85;467,55;373,75;;84,72;24,16;24,50;82,76;41,6674;437,10;32,46;178,30;29265;181,54;163,08;6,43;134,85;106,35
08.03.2024 00:00:00;189,56;157,72;123,98;160,38;48,65;26295;5538;107,08;79,96;45385;11095;12786;21,85;51,74;;11,99;24,34;17145;98,85;64,80;184,90;179,10;13,48;34075;40,30;423,25;72,48;156,40;462,30;371,70;;80,10;23,83;24,90;82,02;41,8011;424,90;32,04;176,22;29,27;181,34;160,46;6,32;134,00;104,45
11.03.2024 00:00:00;180,82;156,7;126,14;157,50;49095;26,74;5544;107,08;77,96;45,93;11,20;13,07;21,90;52,44;;11995;23725;17135;99,68;65,52;183,28;176,25;13,70;33,75;41,09;429,60;72,60;156,20;443,20;370,20;;78,43;23,32;25,75;82,10;42,0634;411,50;31,67;174,04;29345;180,30;163,24;6,44;135,65;104,15
12.03.2024 00:00:00;186,1;158,32;126,44;160,36;49,40;26,49;5608;109,74;79,62;45,94;11,52;13556;21,72;52,68;;11,87;23595;17275;99,08;67,00;182,30;181,60;14074;34,84;40,99;430,60;73,50;160,60;456,80;380,40;;84,86;22,70;25,70;88,78;41832;421,60;31,66;177,10;29,59;182,92;162,34;6,71;139,50;110,25
13.03.2024 00:00:00;177,72;159,36;127,82;161,38;49,65;26,34;5657;108,44;78,70;45,71;11615;13568;21,65;52,86;;12,58;24,13;17,14;99,94;67,64;182,76;179,05;14046;35145;39,61;435,50;72,55;159,25;452,85;380,10;;82,77;22,85;25,75;85,86;41,3434;423,00;32,02;175,60;29945;183,58;154,30;6,89;133,25;108,75
14.03.2024 00:00:00;171,48;160,26;131,6;164,42;48645;25,90;5729;105,70;78,86;45745;11,77;13,47;21535;52,70;;12815;24,12;17045;102,48;65,88;181,12;177,90;13968;33,90;39315;437,00;72,49;159,25;451,65;392,05;;80,49;22,44;25,75;87,50;41328;440,00;30,82;174,02;30,00;183,18;148,68;6,73;130,15;104,00
15.03.2024 00:00:00;175,46;163,68;129,92;160,40;49,17;26235;5707;105,98;78,50;45,11;11,90;13662;21,90;52,46;;12,76;24155;17145;102,12;67,50;181,56;175,80;13986;31985;39125;431,55;73,19;156,05;445,25;381,85;;80,65;21,66;25,65;88,92;41,3743;456,10;31,17;172,92;30,20;185,32;150,90;6,99;133,50;107,45
18.03.2024 00:00:00;175;163,2;135,76;160,46;49,15;26095;5,78;105,82;78,36;45,29;11845;13,52;21625;52,08;;12,59;24495;17,09;103,40;65,92;181,86;177,00;14262;32245;39,36;430,40;73,53;157,10;456,15;383,65;;81,22;22,14;25,55;91,44;41,9503;481,00;31,14;171,98;30,29;183,18;159,78;7,00;135,85;106,45
19.03.2024 00:00:00;166,3;166,8;135,68;161,68;50,50;25,80;5803;107,08;78,68;45,19;12,30;13724;21,95;52,34;;12,42;24335;17515;104,02;66,12;181,72;177,60;14,53;31,69;39075;429,05;74,37;156,45;455,75;387,30;;81,87;21,88;25,40;93,50;41,4771;480,00;30,73;173,44;30485;173,10;157,46;7,48;137,70;106,05
20.03.2024 00:00:00;167,12;170,12;135,84;162,78;52,10;26305;5788;107,20;79,50;45545;12345;13748;21,99;53,40;;12575;24,59;17,63;103,62;65,06;183,98;178,40;14,41;31,54;38,84;425,25;74,15;156,40;464,20;390,65;;83,13;22,65;25,35;93,50;41,1171;477,50;31,29;174,42;30575;177,38;160,86;6,93;138,20;108,10
21.03.2024 00:00:00;163,9;169,3;135,76;164,04;52,70;26,58;5788;104,82;79,64;46085;12445;14014;21985;53,22;;12,36;24,64;17835;104,66;64,92;186,20;177,25;14542;31695;39105;430,90;73,47;160,80;469,45;395,15;;84,13;22,65;25,50;93,80;41,1531;495,50;31,11;179,20;30665;175,00;159,28;6,94;137,75;107,65
22.03.2024 00:00:00;165,42;170,48;139,1;165,24;52,44;26,78;5813;103,94;79,20;46,13;12,48;14,14;21,90;53,42;;12,47;24875;17905;105,12;65,62;185,84;176,70;14628;31,30;39,36;432,40;73,50;161,15;469,75;396,05;;87,01;22,38;25,35;94,22;41,3897;502,00;31,25;180,30;30,70;175,72;158,00;6,72;138,10;110,05
25.03.2024 00:00:00;164,46;169,96;138,18;166,04;52,95;26995;5884;106,26;78,00;45,81;12,54;14096;22,07;52,92;;12555;25185;18,07;105,92;67,18;183,98;174,45;14618;30,96;38,57;431,40;73,60;159,05;463,40;389,90;;87,70;22,60;25,30;91,88;40,7726;515,00;31,07;180,20;31045;174,16;159,70;6,48;140,00;108,60
26.03.2024 00:00:00;164,06;170,42;139,22;164,90;52,55;27,40;5828;106,40;78,14;45665;12635;14,21;22,22;52,86;;12735;24645;18085;105,22;66,48;185,32;174,10;14874;31,35;38705;432,75;73,31;159,75;458,70;389,25;;85,86;23,12;25,50;93,08;40,3611;520,60;31,07;181,66;30765;174,92;165,34;6,94;140,50;107,20
27.03.2024 00:00:00;165,54;171,94;139,18;166,40;53,13;28,60;5779;106,18;78,94;45985;12725;14,74;22495;53,60;;12875;24865;18,44;106,02;67,02;188,68;176,25;14952;31455;40255;428,25;73,70;159,70;455,60;389,70;;83,18;22,70;25,70;93,34;40,3509;512,00;31,55;181,20;30,75;177,26;166,00;6,81;141,70;108,00
28.03.2024 00:00:00;167,3;170,48;139,36;166,94;52,99;28525;5806;106,72;78,26;46,40;12,64;14512;22505;53,80;;12,84;25,15;18,40;107,46;66,50;190,92;177,10;15202;31545;40855;429,35;73,93;163,95;449,30;389,75;;83,57;21,30;25,75;92,68;40788;519,80;31,52;180,52;31105;177,02;162,80;6,82;141,20;104,80
02.04.2024 00:00:00;166,12;167,96;143,66;167,80;53,79;28205;5984;107,00;77,16;45,77;12,72;14,53;22,44;55,00;;12765;25765;18,48;110,54;67,20;186,16;175,50;15326;30815;40,81;429,00;73,40;158,95;461,95;391,40;;83,07;21,14;25625;92,50;40,4074;530,00;31,25;178,30;32,22;175,36;155,00;7,24;144,20;104,95
03.04.2024 00:00:00;166,94;168,9;143;168,32;54,37;28,79;5973;111,35;76,92;45,00;13,34;14,90;22,32;55,12;;12685;25695;19,07;109,90;66,60;182,82;176,34;15492;31,53;37,26;426,60;73,99;158,30;467,60;387,65;;82,10;21,00;25,16;93,92;39852;534,60;30,57;178,36;32,29;175,84;155,52;7,28;146,70;112,05
04.04.2024 00:00:00;153,1;166,2;138,86;166,28;54,10;28,38;5915;112,95;76,40;44,35;13,20;14756;22,19;55,20;;12,55;25845;18625;110,44;65,95;181,52;173,62;15424;31,10;36625;422,00;74,50;154,80;471,50;385,65;;79,38;20,77;24635;93,40;39,1783;536,20;30,85;176,40;32,40;173,96;157,94;6,99;149,50;111,60
05.04.2024 00:00:00;157,3;168,14;140,78;170,78;53,92;27,60;5939;112,85;76,40;44895;13,25;14742;22,05;54,90;;12,44;26145;18945;112,12;65,30;181,98;174,58;15508;31,73;35,69;429,40;74,94;151,35;486,80;393,05;;81,25;21185;24,64;93,02;38,7926;535,20;30,85;177,22;32895;172,50;152,16;7,01;148,50;111,30
08.04.2024 00:00:00;156,32;170,62;142,58;170,66;53,80;27,54;5989;114,80;75,46;44,49;13465;14,86;22,12;54,77;;12435;25,75;19325;111,10;65,35;182,80;175,00;15,69;32355;34,93;424,40;76,55;152,75;477,90;391,15;;80,20;21,20;24,49;94,42;39,0806;561,40;31,15;176,40;33075;174,12;159,26;7,30;149,10;116,30
09.04.2024 00:00:00;157,1;164,7;144,36;171,06;53,62;27,55;6033;114,10;76,00;45,99;13,33;14612;22,23;55,13;;12,46;25675;19185;111,50;66,05;182,10;173,82;15654;33,70;35295;421,40;76,10;153,75;475,95;392,70;;78,52;21045;24,62;94,38;39,60;523,00;31,19;172,58;33,05;173,42;162,88;7,31;148,20;113,75
10.04.2024 00:00:00;155,62;164,22;145,48;173,00;53,65;27675;6092;111,55;76,06;45,74;13,48;14924;22,55;54,95;;12385;26,01;19,11;113,88;66,05;181,60;173,18;15738;33635;34605;418,80;76,29;151,00;483,95;394,25;;81,10;20,89;24,53;94,84;39,7646;527,60;30,61;171,68;33,70;174,08;159,90;7,24;147,20;113,50
11.04.2024 00:00:00;159,06;163,04;148,62;176,24;52,40;27265;6,13;112,30;76,96;46255;13085;14672;21,29;54,80;;12355;26,31;19095;113,38;65,75;183,54;173,56;15524;33,24;35065;424,00;75,87;151,95;487,60;398,75;;84,39;21,33;24,56;95,70;39,4303;536,00;31,55;173,00;33,80;174,90;162,96;7,16;147,40;110,70
12.04.2024 00:00:00;153,52;162,2;148,2;174,88;51,58;26915;6,18;108,95;76,02;45,58;12,86;14,70;21,04;54,16;;12405;26,69;18755;113,14;65,30;184,44;171,14;14822;32035;33,56;420,20;75,01;152,55;481,20;396,50;;82,90;21275;24,34;92,84;38,9006;540,60;32,24;169,72;34,01;172,28;160,86;7,08;145,20;110,00
15.04.2024 00:00:00;151;162,02;145,62;172,82;51,61;26225;6,17;108,75;75,54;45,43;12855;14582;21,05;53,65;;12,28;26,27;18,90;112,70;65,05;182,64;170,50;14978;31975;34,10;419,40;75,94;150,80;471,10;389,45;;81,00;20615;24365;92,58;38,2371;551,00;31,87;169,40;33775;174,50;152,00;7,00;143,50;107,05
16.04.2024 00:00:00;153,96;159,74;145,5;172,56;50,64;26285;6,07;106,60;75,54;45205;12,85;14,50;20,87;53,49;;12125;26,20;19,12;111,78;64,60;180,12;173,20;14758;32,04;34135;419,20;74,74;151,70;471,50;390,05;;82,29;20605;24,21;90,24;38,2114;543,60;32,01;170,50;33505;172,78;147,94;7,02;141,50;107,35
17.04.2024 00:00:00;144,2;160,52;145,84;170,02;51,29;26345;6007;105,65;75,28;44,90;13025;14,65;20,87;53,47;;12105;25,55;19395;111,04;64,85;179,00;171,76;14946;31,49;33,50;417,60;74,66;147,45;463,25;386,60;;78,85;19994;23,85;90,20;37,9389;523,40;31,88;168,26;33265;172,72;145,82;7,00;140,90;107,70
18.04.2024 00:00:00;145,28;159,62;146,6;168,40;50,99;26265;5,98;106,65;75,42;45,26;13,36;14824;20,93;52,82;;12215;25,61;19205;111,26;65,95;179,46;170,30;15,10;30765;32905;419,80;74,79;145,55;471,40;379,85;;79,59;19848;23805;89,94;38,0623;503,40;32,35;167,36;33325;174,44;140,80;6,91;141,70;105,80
19.04.2024 00:00:00;137,66;159,16;144,78;163,96;50,62;26,40;6001;105,65;74,24;45285;13,42;14908;21,10;53,22;;12395;25,57;19,35;112,56;66,10;181,70;169,80;15,20;29,90;32,10;417,40;73,80;146,65;452,40;374,50;;71,66;19226;24,37;89,40;38,7977;504,00;32,44;164,70;33,80;172,56;137,90;6,44;140,70;109,95
22.04.2024 00:00:00;139,36;162,3;146,68;166,22;51,65;27,50;6078;106,00;74,78;45,21;13,58;15,24;21,62;53,65;;12,46;25,43;19,54;113,30;67,00;183,90;170,84;15426;30,12;32,24;420,00;74,80;148,10;452,00;375,95;;74,63;19,68;24,72;89,40;39,5743;512,60;32,18;167,38;33,81;175,10;133,20;6,45;141,10;110,00
23.04.2024 00:00:00;142,2;163,88;147,76;167,72;51,19;27,44;6129;106,40;75,68;45245;13,90;15406;21,76;53,17;;12515;25,35;19,29;112,86;65,25;182,70;170,90;15668;30065;31995;416,00;74,28;154,55;463,05;380,20;;76,97;20,19;24565;91,98;40,0114;518,40;32,00;175,50;33,92;175,54;135,34;6,52;140,60;109,05
24.04.2024 00:00:00;141,58;161,88;148,82;165,20;51,50;26945;6129;106,70;76,30;45,11;13895;15,40;21,79;52,92;;12,51;25395;19,18;113,20;66,15;182,54;171,94;14,75;31,50;32,22;415,20;74,22;153,20;461,75;382,65;;74,40;20,16;24,53;91,00;39,6977;521,60;31,67;175,06;34055;174,70;151,62;6,79;139,90;106,70
25.04.2024 00:00:00;143,32;156,2;145,5;161,72;51,05;26995;6131;105,15;75,52;44845;14115;16666;21,64;52,27;;12,46;26,07;19,08;113,00;65,70;179,78;157,22;14652;32655;32775;413,80;73,32;150,00;411,25;372,40;;77,04;20,26;23,56;89,88;39,4509;510,40;31,92;171,80;34185;173,48;158,58;6,71;137,50;103,30
26.04.2024 00:00:00;147,2;157,02;160,94;168,00;48725;27375;6136;106,15;74,70;44775;14,18;16616;21,86;53,55;;12475;26,00;19,19;110,36;66,30;180,14;155,76;14938;33015;29,81;414,40;74,30;152,75;414,40;379,85;;82,05;21025;23,75;89,60;39,9394;521,80;32,30;173,90;34,22;177,80;157,36;6,85;138,70;101,65
29.04.2024 00:00:00;149,5;155,76;154,94;168,80;48,86;27565;6151;107,00;75,06;44445;13,78;15,12;21,74;53,56;;12495;25,45;19345;111,56;66,95;180,02;155,36;14796;32,80;29,18;414,00;74,92;149,20;403,25;375,00;;81,85;21,27;23875;87,30;40,4486;523,80;33,28;171,38;34025;177,68;180,90;6,71;139,40;102,00
30.04.2024 00:00:00;148,94;154,02;152,58;165,36;49,07;27265;6,11;102,70;74,92;44,07;13985;15,05;21,49;53,97;;12,42;24955;19455;110,76;67,40;180,12;155,50;14866;32555;28575;413,80;71,12;148,20;403,35;365,00;;81,14;20625;24,06;83,80;40,3971;515,00;32,75;169,74;33,71;175,50;172,12;6,68;133,50;101,25
02.05.2024 00:00:00;135,9;153,72;155,1;172,10;48,82;28305;6025;102,70;75,30;43,66;13,94;15096;21,68;52,97;;12575;25205;19545;108,20;67,35;180,62;153,20;15814;31,61;28465;391,20;71,62;150,00;411,20;370,50;;79,98;21025;25,83;83,84;40,7263;512,00;33,45;168,60;33645;175,34;168,06;6,70;132,30;102,85
03.05.2024 00:00:00;139,72;154,5;155,28;173,00;49,20;28215;5968;102,85;75,68;43,87;13,75;15308;21,69;53,12;;12625;25,54;19795;107,56;70,70;182,00;154,00;15924;31625;28715;394,00;71,99;152,85;420,00;377,85;;82,51;21,67;25,84;83,86;41,2971;531,00;33,21;170,84;33,65;177,44;168,14;6,44;133,80;102,95
06.05.2024 00:00:00;144,7;157,62;156,04;175,22;49335;28,08;6,08;103,55;76,14;43,64;13875;15696;21,67;53,00;;12,65;26185;20,06;108,70;71,50;180,84;156,40;16018;32175;28,72;396,40;73,00;152,25;432,80;384,05;;85,51;23,40;26265;84,70;40,9217;546,60;32,44;172,00;33,75;179,40;171,64;6,75;134,50;102,70
07.05.2024 00:00:00;143,64;158,64;159,26;175,60;49,85;28565;5,86;104,85;76,16;43965;14,21;16054;21,63;53,53;;12915;26265;20,37;108,70;70,95;182,96;156,56;16084;36265;28,50;400,00;73,81;153,95;435,30;380,35;;84,19;19,93;25,82;84,98;40,5823;533,60;33,16;174,18;33985;179,94;165,42;6,76;136,50;105,45
08.05.2024 00:00:00;143,1;161,2;157,7;175,16;49535;28,44;5835;101,00;76,94;44,73;14,11;16046;21,58;54,68;;12,94;26,15;20,39;107,80;72,30;183,24;158,16;16082;36,00;27,95;398,20;72,94;155,05;439,60;382,45;;84,12;20075;26315;81,60;41,3691;536,40;33,10;177,00;33,80;181,18;162,58;6,79;134,70;103,20
09.05.2024 00:00:00;141,4;162,48;156,78;176,70;49,51;28,55;5885;102,00;77,64;44,25;14,02;15,96;21,89;55,08;;13,10;26,50;20,40;109,26;73,35;184,86;153,94;16,00;36,72;27885;398,00;68,48;156,95;440,95;382,00;;82,48;19716;26085;81,84;41,4977;543,00;33,82;177,66;34,04;184,20;160,20;6,38;136,30;101,45
10.05.2024 00:00:00;141,1;160,48;156,5;174,04;48,74;28,95;5903;101,80;77,60;44,55;13995;15918;21,94;55,32;;13,24;26,68;20,33;109,62;73,30;186,92;155,26;16026;37,87;27,69;403,60;68,20;153,95;441,85;385,25;;83,41;19,12;26,03;81,78;41,6674;539,00;34,74;176,00;34335;187,84;156,58;6,58;135,50;101,00
13.05.2024 00:00:00;139,5;157,98;156,8;172,86;48,92;29,58;5894;103,50;77,86;45,01;13,87;15,83;21,99;55,07;;13,21;26735;20,66;109,14;72,90;189,60;155,10;16166;37175;28275;403,60;68,26;154,25;433,80;383,45;;83,81;19452;26,31;84,34;42,4131;540,80;34,50;175,74;34,38;187,98;159,40;6,49;138,60;101,25
14.05.2024 00:00:00;141,6;159,46;157,34;173,02;49395;29,40;5878;104,60;71,58;45,30;14375;16,10;21,98;55,10;;13,17;26,73;20,72;108,48;73,35;187,84;154,90;16468;37,18;28725;400,60;69,40;157,45;436,25;385,15;;84,49;19798;26235;85,86;42,7731;522,80;35,01;175,50;34125;185,30;164,28;6,39;142,90;102,85
15.05.2024 00:00:00;146,8;160,08;158,56;170,90;49,59;29375;5812;103,20;71,18;45,57;15,05;16096;22,14;54,61;;13285;25935;20,18;109,16;73,40;187,70;154,52;16172;38,03;28735;396,20;69,00;165,35;442,65;388,80;;86,93;19898;26,50;84,02;43,20;515,80;35,65;176,50;33,64;187,54;159,90;6,26;142,00;103,10
16.05.2024 00:00:00;149,9;158,94;160,38;168,92;48865;28,64;5729;96,58;69,80;44,50;15125;15826;21,90;53,96;;13,42;25835;20,28;108,38;74,15;190,48;155,70;16124;36815;29,53;395,20;68,09;168,00;435,35;387,50;;86,91;19,98;26,66;83,30;43,6783;511,00;35,22;175,92;33025;174,98;160,80;6,23;139,90;105,05
17.05.2024 00:00:00;151,16;159,48;162;169,50;49,00;28655;5754;96,20;69,86;44,37;15,50;15704;22,00;54,27;;12,74;26215;20,40;110,00;74,90;190,14;155,10;16498;36,94;29245;398,40;68,21;166,70;433,50;386,00;;85,08;19964;26,29;82,44;43,20;511,60;34,86;176,90;33005;172,84;163,30;6,20;140,60;102,80
20.05.2024 00:00:00;153,36;160,62;162,74;169,00;49,10;28745;5744;95,04;69,46;43,47;15555;15622;22,17;54,54;;12615;26265;20,13;109,40;75,05;188,00;156,40;16604;37405;29535;398,40;66,81;166,50;431,80;391,00;;87,22;19732;26,39;80,98;42,9069;528,20;34,71;179,22;33045;173,08;160,70;6,33;138,90;104,35
21.05.2024 00:00:00;151,52;161,44;164,08;168,78;48,96;28485;5,72;94,82;69,14;43135;15585;15528;22,16;54,23;;12735;26395;20,35;108,60;74,55;187,44;160,00;16536;36,38;29,25;400,40;66,80;165,45;428,15;395,30;;87,82;19588;26,29;80,42;42,3463;525,80;34,53;179,92;32805;174,04;171,82;6,21;138,40;102,00
22.05.2024 00:00:00;152,7;159,88;162,88;169,14;48,12;28,19;5667;92,90;67,82;43745;15,56;15464;22,00;53,12;;12,52;26,42;20,15;106,62;73,95;187,32;160,44;16424;37,60;29,05;401,60;65,35;167,85;432,20;397,75;;87,57;19578;27,35;76,56;41,7343;522,20;34,65;179,16;32485;173,66;166,60;6,34;137,80;101,55
23.05.2024 00:00:00;148,48;160,6;160,54;167,32;48,15;27,57;5661;92,24;67,30;43,06;15,44;15426;21,72;52,70;;12,30;26555;20,04;105,00;73,95;184,36;157,88;16266;37725;27815;400,00;65,19;168,05;430,90;395,00;;96,02;19172;26595;75,82;41,2766;530,20;34,48;179,82;32,61;175,90;160,96;6,37;138,60;99,78
24.05.2024 00:00:00;153,02;159,02;161,26;166,56;48155;27,53;5666;93,12;65,22;42825;15,60;15714;21,74;53,12;;12,34;26125;20,24;104,42;74,00;184,74;157,64;16274;37,85;28,33;402,40;66,20;167,00;440,50;396,30;;98,06;19,39;26565;76,10;41,5389;529,00;34,16;180,20;32,57;177,06;165,20;6,30;139,00;100,95
27.05.2024 00:00:00;156,36;159,82;161,68;167,68;48,79;28205;5712;93,54;65,86;42,75;15585;15,70;21,78;53,40;;12465;26665;20,36;104,76;74,05;185,00;160,00;16224;38015;28,53;400,60;66,21;168,30;437,70;399,00;;100,88;19,22;26735;76,28;41,58;533,60;35,13;180,04;32,79;178,86;163,42;6,33;142,20;106,00
28.05.2024 00:00:00;157,74;158,02;162,24;167,70;48005;27,84;5752;93,54;65,24;42,55;15,70;15,62;21,70;53,32;;12365;26,58;20,22;105,80;73,05;183,60;155,80;16302;38,14;28,54;395,80;66,48;166,80;442,00;396,00;;104,96;19404;26,05;75,90;40428;527,20;35,10;177,36;32985;177,30;162,68;6,50;142,60;103,65
29.05.2024 00:00:00;152,8;156,5;162,74;168,46;47,22;27,10;5751;92,10;64,94;42,73;15,43;15352;21,68;52,96;;12265;26,24;20,19;104,52;73,15;182,68;154,58;16,13;37,17;27,90;395,40;65,69;167,95;439,30;397,05;;106,16;19374;25,76;73,76;40,3869;518,60;34,22;175,92;33115;176,50;163,26;6,51;138,20;100,55
30.05.2024 00:00:00;153,8;158,56;159,04;165,46;48,10;28005;5696;92,70;65,56;42,64;15,73;15,45;22,03;52,92;;12265;26,20;20,24;105,26;73,35;184,64;152,96;16376;36,96;27895;396,80;65,77;165,00;430,90;382,75;;102,10;20045;26,00;75,34;40,5926;516,60;34,82;167,00;32895;176,16;164,96;6,30;131,80;102,85
31.05.2024 00:00:00;154;156,7;158,76;162,30;48,52;28,30;5752;93,60;66,24;42,75;15,56;15,32;22,35;52,48;;12305;26,75;20,20;108,06;73,35;185,26;152,12;16454;36,95;28435;401,00;66,73;167,00;430,05;381,75;;100,92;19958;26,40;76,56;40,6286;527,20;34,97;168,02;33,40;177,50;164,00;6,43;131,20;102,05
03.06.2024 00:00:00;149,96;156,18;158,64;163,58;47685;28,65;5624;93,50;64,94;42725;15,39;15456;22,05;51,37;;12455;26625;19955;104,68;73,35;185,32;151,28;16552;36,70;27725;397,80;66,34;166,25;437,00;379,30;;105,44;19,53;26855;77,22;41,3897;534,00;35,69;169,00;32,46;177,58;161,80;6,38;130,90;100,50
04.06.2024 00:00:00;147,2;153,48;159,5;164,84;47355;28,42;5473;92,26;64,72;43595;14,90;15044;22,39;50,87;;12,58;25,57;19835;103,50;73,45;190,70;152,50;16066;36855;27615;396,40;65,84;166,30;438,40;382,50;;107,00;20325;27,12;76,52;41,0657;522,00;35,79;169,08;32,16;175,20;160,88;6,16;129,00;101,05
05.06.2024 00:00:00;152,76;154,08;161,22;166,64;47,23;28,53;5431;91,82;65,32;42395;14,84;15028;22,59;51,31;;12635;25655;18,79;103,68;73,85;192,00;153,60;16122;37495;28335;400,40;65,70;171,90;454,65;389,85;;112,60;21,13;27,20;76,32;42,0326;524,80;35,26;173,00;32,20;179,10;160,94;6,17;128,20;100,85
